Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230142","Food price inflation, median","7008","August","6121","Value","%","3.611111","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230142","Food price inflation, median","7009","September","6121","Value","%","3.940751","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230142","Food price inflation, median","7010","October","6121","Value","%","3.823529","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230142","Food price inflation, median","7011","November","6121","Value","%","3.257651","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230142","Food price inflation, median","7012","December","6121","Value","%","4.150198","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7001","January","6121","Value","%","4.266714","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7002","February","6121","Value","%","4.178876","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7003","March","6121","Value","%","4.178876","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7004","April","6121","Value","%","4.283627","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7005","May","6121","Value","%","4.491995","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7006","June","6121","Value","%","4.990234","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7007","July","6121","Value","%","5.031812","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7008","August","6121","Value","%","5.405511","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7009","September","6121","Value","%","5.337402","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7010","October","6121","Value","%","5.089186","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7011","November","6121","Value","%","4.465052","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230142","Food price inflation, median","7012","December","6121","Value","%","3.838511","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7001","January","6121","Value","%","3.354597","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7002","February","6121","Value","%","3.039115","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7003","March","6121","Value","%","3.020872","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7004","April","6121","Value","%","3.283302","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7005","May","6121","Value","%","2.658373","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7006","June","6121","Value","%","1.927946","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7007","July","6121","Value","%","1.646459","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7008","August","6121","Value","%","1.655434","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7009","September","6121","Value","%","1.527261","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7010","October","6121","Value","%","1.356921","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7011","November","6121","Value","%","1.851409","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230142","Food price inflation, median","7012","December","6121","Value","%","1.87692","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7001","January","6121","Value","%","1.970524","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7002","February","6121","Value","%","2.817898","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7003","March","6121","Value","%","2.849932","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7004","April","6121","Value","%","2.659202","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7005","May","6121","Value","%","3.272861","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7006","June","6121","Value","%","3.076552","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7007","July","6121","Value","%","2.407826","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7008","August","6121","Value","%","1.918073","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7009","September","6121","Value","%","1.981433","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7010","October","6121","Value","%","2.210848","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7011","November","6121","Value","%","2.441185","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230142","Food price inflation, median","7012","December","6121","Value","%","2.331839","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7001","January","6121","Value","%","2.692554","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7002","February","6121","Value","%","1.705407","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7003","March","6121","Value","%","1.393864","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7004","April","6121","Value","%","1.448982","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7005","May","6121","Value","%","1.0105","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7006","June","6121","Value","%","1.394777","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7007","July","6121","Value","%","1.732706","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7008","August","6121","Value","%","2.166996","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7009","September","6121","Value","%","2.320821","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7010","October","6121","Value","%","2.338874","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7011","November","6121","Value","%","0.966361","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230142","Food price inflation, median","7012","December","6121","Value","%","0.710498","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7001","January","6121","Value","%","0.691642","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7002","February","6121","Value","%","1.501541","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7003","March","6121","Value","%","1.358595","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7004","April","6121","Value","%","1.004194","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7005","May","6121","Value","%","1.064943","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7006","June","6121","Value","%","1.135739","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7007","July","6121","Value","%","1.459863","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7008","August","6121","Value","%","1.948245","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7009","September","6121","Value","%","2.99878","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7010","October","6121","Value","%","1.407448","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7011","November","6121","Value","%","2.135348","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2018","2018","230142","Food price inflation, median","7012","December","6121","Value","%","2.363912","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7001","January","6121","Value","%","2.406701","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7002","February","6121","Value","%","3.610793","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7003","March","6121","Value","%","2.582492","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7004","April","6121","Value","%","2.226243","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7005","May","6121","Value","%","2.980141","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7006","June","6121","Value","%","3.201539","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7007","July","6121","Value","%","4.327373","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7008","August","6121","Value","%","4.707485","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7009","September","6121","Value","%","3.231477","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7010","October","6121","Value","%","4.830139","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7011","November","6121","Value","%","5.611004","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2019","2019","230142","Food price inflation, median","7012","December","6121","Value","%","8.225328","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7001","January","6121","Value","%","8.964714","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7002","February","6121","Value","%","6.374319","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7003","March","6121","Value","%","8.132696","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7004","April","6121","Value","%","9.294819","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7005","May","6121","Value","%","8.13508","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7006","June","6121","Value","%","7.325879","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7007","July","6121","Value","%","5.566204","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7008","August","6121","Value","%","4.051826","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7009","September","6121","Value","%","4.028043","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7010","October","6121","Value","%","4.760213","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7011","November","6121","Value","%","6.469489","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2020","2020","230142","Food price inflation, median","7012","December","6121","Value","%","3.574841","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7001","January","6121","Value","%","2.582993","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7002","February","6121","Value","%","2.479274","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7003","March","6121","Value","%","3.149313","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7004","April","6121","Value","%","2.547114","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7005","May","6121","Value","%","2.747041","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7006","June","6121","Value","%","2.770708","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7007","July","6121","Value","%","3.61982","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7008","August","6121","Value","%","4.71367","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7009","September","6121","Value","%","4.623212","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7010","October","6121","Value","%","2.487421","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7011","November","6121","Value","%","0.068904","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2021","2021","230142","Food price inflation, median","7012","December","6121","Value","%","0.505229","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7001","January","6121","Value","%","3.788421","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7002","February","6121","Value","%","4.377582","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7003","March","6121","Value","%","4.119836","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7004","April","6121","Value","%","4.499183","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7005","May","6121","Value","%","4.89654","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7006","June","6121","Value","%","6.3429","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7007","July","6121","Value","%","7.802783","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7008","August","6121","Value","%","7.863469","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7009","September","6121","Value","%","7.033104","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7010","October","6121","Value","%","6.474738","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7011","November","6121","Value","%","7.645699","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2010","2010","230141","Food price inflation, weighted average","7012","December","6121","Value","%","8.769426","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7001","January","6121","Value","%","9.458421","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7002","February","6121","Value","%","9.213824","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7003","March","6121","Value","%","9.056644","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7004","April","6121","Value","%","9.310819","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7005","May","6121","Value","%","9.205595","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7006","June","6121","Value","%","8.602691","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7007","July","6121","Value","%","7.599812","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7008","August","6121","Value","%","7.912672","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7009","September","6121","Value","%","7.798175","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7010","October","6121","Value","%","8.192149","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7011","November","6121","Value","%","7.446134","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2011","2011","230141","Food price inflation, weighted average","7012","December","6121","Value","%","6.560487","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7001","January","6121","Value","%","5.876331","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7002","February","6121","Value","%","4.768539","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7003","March","6121","Value","%","5.100356","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7004","April","6121","Value","%","4.796079","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7005","May","6121","Value","%","4.713927","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7006","June","6121","Value","%","4.549458","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7007","July","6121","Value","%","4.458789","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7008","August","6121","Value","%","4.478464","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7009","September","6121","Value","%","4.101628","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7010","October","6121","Value","%","4.149433","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7011","November","6121","Value","%","3.56873","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2012","2012","230141","Food price inflation, weighted average","7012","December","6121","Value","%","3.912111","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7001","January","6121","Value","%","4.387007","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7002","February","6121","Value","%","5.741066","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7003","March","6121","Value","%","6.250581","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7004","April","6121","Value","%","6.014197","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7005","May","6121","Value","%","5.775622","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7006","June","6121","Value","%","5.689532","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7007","July","6121","Value","%","7.100528","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7008","August","6121","Value","%","7.112292","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7009","September","6121","Value","%","6.540786","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7010","October","6121","Value","%","6.457389","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7011","November","6121","Value","%","6.660809","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2013","2013","230141","Food price inflation, weighted average","7012","December","6121","Value","%","6.505207","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7001","January","6121","Value","%","6.540022","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7002","February","6121","Value","%","5.790752","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7003","March","6121","Value","%","5.236299","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7004","April","6121","Value","%","5.17716","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7005","May","6121","Value","%","5.386543","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7006","June","6121","Value","%","5.355033","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7007","July","6121","Value","%","4.179498","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7008","August","6121","Value","%","3.716037","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7009","September","6121","Value","%","4.485712","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7010","October","6121","Value","%","4.343412","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7011","November","6121","Value","%","5.236375","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2014","2014","230141","Food price inflation, weighted average","7012","December","6121","Value","%","5.812279","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7001","January","6121","Value","%","4.808751","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7002","February","6121","Value","%","4.025125","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7003","March","6121","Value","%","3.716165","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7004","April","6121","Value","%","3.732888","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7005","May","6121","Value","%","4.01223","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7006","June","6121","Value","%","4.11305","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7007","July","6121","Value","%","4.170976","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7008","August","6121","Value","%","4.308306","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7009","September","6121","Value","%","3.919929","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7010","October","6121","Value","%","3.680692","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7011","November","6121","Value","%","2.902211","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2015","2015","230141","Food price inflation, weighted average","7012","December","6121","Value","%","2.879725","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7001","January","6121","Value","%","3.392332","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7002","February","6121","Value","%","4.005052","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7003","March","6121","Value","%","4.574384","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7004","April","6121","Value","%","4.586716","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7005","May","6121","Value","%","4.575044","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7006","June","6121","Value","%","4.723903","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7007","July","6121","Value","%","4.167951","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7008","August","6121","Value","%","3.464433","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7009","September","6121","Value","%","3.795445","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7010","October","6121","Value","%","3.89808","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7011","November","6121","Value","%","4.743567","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2016","2016","230141","Food price inflation, weighted average","7012","December","6121","Value","%","3.813369","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7001","January","6121","Value","%","3.297069","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7002","February","6121","Value","%","3.178088","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7003","March","6121","Value","%","2.43257","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7004","April","6121","Value","%","2.177699","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7005","May","6121","Value","%","2.033765","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7006","June","6121","Value","%","1.629236","E","Estimated value",""
"CP","Consumer Price Indices","035","South-eastern Asia","2017","2017","230141","Food price inflation, weighted average","7007","July","6121","Value","%","1.319512","E","Estimated value",""
